merchant_id,corridor,category,name,raw_category,address,city,region,country,latitude,longitude,website,phone,source,first_seen_month,geo_precision
ChIJO9op3n8Z2jERkJtP5VHiksg,CN->SG,Food,Eden Restaurant,Restaurant,270 Orchard Rd,Singapore,,SG,1.3029904,103.8362536,https://restaurantsandbars.accor.com/en/restaurant/B9H8_R001,+65 6603 8888,google_maps_vendor_export,2026-08,crawler_exact
ChIJO_0iuLQI2jERkcDiNJD7aIA,CN->SG,Food,Marina Bistro,Restaurant,10 Tuas West Dr,Singapore,,SG,1.3422185,103.6352544,https://www.rafflesmarina.com.sg/dining/group-1/marina-bistro.html,+65 6869 2299,google_maps_vendor_export,2026-08,crawler_exact
ChIJOeo7rRYP2jERfaGpD0hs2vE,CN->SG,Food,The Crowded Bowl,Restaurant,"76 Nanyang Dr, NS3-1-18 West Singapore, North Spine Plaza",Singapore,,SG,1.34729,103.6807359,undefined,,google_maps_vendor_export,2026-08,crawler_exact
ChIJOzIVm4AF2jERKcrCdeHuGAM,CN->SG,Food,Han's,Restaurant,"1 Joo Koon Cir, #02-26/27/28 FairPrice Joo Koon",Singapore,,SG,1.3272086,103.6787828,https://hans.com.sg/,+65 6708 6773,google_maps_vendor_export,2026-08,crawler_exact
ChIJP2ybo_AX2jERoJ0YHyCCu4E,CN->SG,Food,Lee Do Restaurant,Chinese restaurant,"9 King Albert Prk, #01-22 KAP Mall",Singapore,,SG,1.336796,103.7791565,http://www.leedorestaurant.com/,+65 8081 0128,google_maps_vendor_export,2026-08,crawler_exact
ChIJPTigtosZ2jEROGhm4E1Gbm8,CN->SG,Food,Tenshin Restaurant,Tempura restaurant,"1 Cuscaden Rd, Level 3",Singapore,,SG,1.3046549,103.8249313,https://www.tenshin.sg/english.php,+65 6735 4588,google_maps_vendor_export,2026-08,crawler_exact
ChIJPW1NqYYa2jER5HY0GwG7WsM,CN->SG,Food,HoHo Korean Restaurant,Korean restaurant,"106 Clementi Street 12, #01-58/60",Singapore,,SG,1.3218188,103.77005,https://www.facebook.com/pages/HoHo-Korean-Restaurant/978072995645006,+65 6250 3908,google_maps_vendor_export,2026-08,crawler_exact
ChIJQ7ONulgZ2jER7Z-aF-EJ5K0,CN->SG,Food,Imperial Restaurant,Chinese restaurant,382 Havelock Rd,Singapore,,SG,1.2894144,103.8365075,http://imperialrestaurant1988.com/,+65 6337 0491,google_maps_vendor_export,2026-08,crawler_exact
ChIJQ7ONulgZ2jERMHtVg8e4VHg,CN->SG,Food,Brotzeit German Beer Bar and Restaurant - VivoCity,German restaurant,"1 HarbourFront Walk, #01-149 VivoCity",Singapore,,SG,1.2634018,103.8220077,http://www.brotzeit.co/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+65 6272 8815,google_maps_vendor_export,2026-08,crawler_exact
ChIJQ8OtUEwZ2jERiMkcBqLnjyQ,CN->SG,Food,Tabbouleh Lebanese Restaurant,Lebanese restaurant,54 Bussorah St,Singapore,,SG,1.3017018,103.8594839,http://www.tabbouleh.sg/,+65 6291 4100,google_maps_vendor_export,2026-08,crawler_exact
ChIJQQwlkXwZ2jERhgDDkxHH1Vc,CN->SG,Food,Ah Orh Seafood Restaurant,Seafood restaurant,"115 Jalan Bukit Merah, #01-1627",Singapore,,SG,1.2811564,103.8264693,https://ahorhseafood.oddle.me/en_SG,+65 6275 7575,google_maps_vendor_export,2026-08,crawler_exact
ChIJQYPmbysY2jERWY6H8h83tn4,CN->SG,Food,Chennai Alnoor Restaurant,Indian Muslim restaurant,"68 Geylang Bahru, #01-3231",Singapore,,SG,1.3223465,103.8701396,undefined,+65 6297 0331,google_maps_vendor_export,2026-08,crawler_exact
ChIJQe8Ik4wZ2jER9k1PRfGqLy0,CN->SG,Food,Jade Palace Seafood Restaurant,Cantonese restaurant,"583 Orchard Rd, B1 - 13",Singapore,,SG,1.3059609,103.8285176,http://www.jadepalace.com.sg/,+65 6732 6628,google_maps_vendor_export,2026-08,crawler_exact
ChIJR19GINoP2jERIVvcAXcatpg,CN->SG,Food,81 Seafood Restaurant,Restaurant,406 Jurong West Street 42,Singapore,,SG,1.3542716,103.7227622,http://www.facebook.com/81seafood,+65 9072 2049,google_maps_vendor_export,2026-08,crawler_exact
ChIJR7kZRvUP2jER5WSA9lbb-oM,CN->SG,Food,Hahahotpot D'Arena,Restaurant,"511, Block B Upper Jurong Rd, #01-09/10",Singapore,,SG,1.3296779,103.6812636,http://hahahotpot.com/,+65 9731 9616,google_maps_vendor_export,2026-08,crawler_exact
ChIJR8qLTngb2jERncHT3pQir5o,CN->SG,Food,Quentin’s Bar and Restaurant,Asian fusion restaurant,"14 Mess, 2 Gunner Ln, #01-08 Hall Sentosa",,,SG,1.2528382,103.8207408,https://www.quentins.com.sg/,+65 8817 6742,google_maps_vendor_export,2026-08,crawler_exact
ChIJRR8bWM8Z2jER8ml0qU8UFeE,CN->SG,Food,MTR Singapore,Vegetarian restaurant,438 Serangoon Rd,Singapore,,SG,1.3130167,103.8565232,http://www.mtrsingapore.com/,+65 6296 5800,google_maps_vendor_export,2026-08,crawler_exact
ChIJS2s-NswX2jERl8PJLvyATg8,CN->SG,Food,Ruchulu Indian Family Restaurant (Fine Dining) @ High Park Residences Sengkang (Paid Car Park Available in Condo),Indian restaurant,"Sengkang, 21 Fernvale Rd, #01-02 HIGH PARK RESIDENCES",Singapore,,SG,1.3964769,103.875425,https://www.instagram.com/ruchulusg?igsh=aTNvcTg0ZG5ndm1o,+65 8177 4733,google_maps_vendor_export,2026-08,crawler_exact
ChIJSSqJZm0Z2jERuHaJHZH3bnE,CN->SG,Food,FOC Restaurant,Spanish restaurant,32 Keong Saik Rd.,Singapore,,SG,1.2803004,103.8417202,http://www.focrestaurant.com/,+65 6206 5810,google_maps_vendor_export,2026-08,crawler_exact
ChIJSYGeCXIY2jERMf3CjkFvA8E,CN->SG,Food,Yun Ga Traditional Korean Restaurant,Korean barbecue restaurant,"30 E Coast Rd, #03-12",Singapore,,SG,1.3037877,103.9029558,http://www.jushinjung.com.sg/?p=981,+65 6447 9279,google_maps_vendor_export,2026-08,crawler_exact
ChIJT0qQtv0b2jER-bVlf4iazQ4,CN->SG,Food,The Bay Restaurant,Fast food restaurant,"8 Sentosa Gateway, Sentosa Island",Singapore,,SG,1.2579102,103.8174067,http://www.rwsentosa.com/language/en-US/Homepage/Restaurants/Others/TheBayRestaurant,,google_maps_vendor_export,2026-08,crawler_exact
ChIJT8faQP4T2jERYXWhxMWmWzw,CN->SG,Food,Wong Chiew Restaurant 皇潮餐室,Cantonese restaurant,19 Sembawang Rd,Singapore,,SG,1.4028831,103.8175781,https://wongchiewrestaurant.shop/,+65 6456 6838,google_maps_vendor_export,2026-08,crawler_exact
ChIJTT5t4Ek92jERFUegYdjoYU8,CN->SG,Food,Chin Lee Restaurant,Chinese restaurant,"115 Bedok North Rd, #01-285",Singapore,,SG,1.3316142,103.9373255,http://chinlee.com.sg/#page,+65 6449 5454,google_maps_vendor_export,2026-08,crawler_exact
ChIJTbSyA8si2jERsZF1qd_ucZQ,CN->SG,Food,Izumi Japanese Restaurant,Japanese restaurant,"59 New Upper Changi Rd, #01-1240",Singapore,,SG,1.3236717,103.9408779,https://www.facebook.com/Izumijapanesefishmarketsingapore/,+65 8189 1848,google_maps_vendor_export,2026-08,crawler_exact
ChIJTcC3mA8a2jER8_61xS6bFN0,CN->SG,Food,Bumbu Restaurant,Restaurant,"4 Queen's Rd, #02-101",Singapore,,SG,1.319337,103.8087819,https://www.bumbu.sg/,+65 6479 4075,google_maps_vendor_export,2026-08,crawler_exact
ChIJTy0ppOgZ2jERe6fBEYFCvVY,CN->SG,Food,Coucou Authentic Swiss Restaurant and Bar,Swiss restaurant,9 Craig Rd,Singapore,,SG,1.2776438,103.842759,http://coucou.sg/,+65 6226 0060,google_maps_vendor_export,2026-08,crawler_exact
ChIJTyu1bwwZ2jERFtScJqploZY,CN->SG,Food,Kazbar - Middle Eastern Restaurant | Charcoal Grilled Meats & Cocktails,Middle Eastern restaurant,"25 Church St, #01-03 Capital Square 3",Singapore,,SG,1.2837387,103.8486326,https://www.kazbar.com/,+65 6438 2975,google_maps_vendor_export,2026-08,crawler_exact
ChIJU8Tj1WEQ2jEROPbVZAW14uE,CN->SG,Food,Sin Manbok Korean Restaurant 신만복,Restaurant,17 Cheong Chin Nam Rd,Singapore,,SG,1.3433641,103.7751119,https://www.facebook.com/pages/Manbok-Korean-Restaurant-Bukit-Timah/422287711117143,+65 6466 4342,google_maps_vendor_export,2026-08,crawler_exact
ChIJUUJFJ4oX2jER-SsjZUKoUBI,CN->SG,Food,Hippo Family Restaurant,Chinese restaurant,"72 Circuit Rd, #01-13",Singapore,,SG,1.3245016,103.8879239,undefined,+65 6844 2770,google_maps_vendor_export,2026-08,crawler_exact
ChIJUXAAUEUa2jERTkJUfdD1DXM,CN->SG,Food,Hoodadak Korean Restaurant 후다닥 한국 음식점,Korean restaurant,"1 Fusionopolis Pl, #01-10 Galaxis",Singapore,,SG,1.2995285,103.7882033,https://m.facebook.com/pages/Hoodadak-Korean-Fusion-Dining-Room-at-Fusionopolis/959580834119544,+65 6320 3477,google_maps_vendor_export,2026-08,crawler_exact
ChIJUZQWQPEZ2jERTACV9N1eJe4,CN->SG,Food,In Piazza Italian Restaurant & Pizzeria,Italian restaurant,"28 Stevens Rd, #01-04/05",Singapore,,SG,1.3136013,103.82868,http://inpiazza.sg/,+65 9626 0084,google_maps_vendor_export,2026-08,crawler_exact
ChIJU_2KeToY2jER47l6QQxmtoM,CN->SG,Food,Tan Ser Seng Herbal Soup 陳生成山瑞补品,Soup shop,"Lorong 21 Geylang, 29 Lor Bachok, #29",Singapore,,SG,1.3140743,103.8799016,http://tanserseng.oddle.me/en_SG/,+65 8737 2929,google_maps_vendor_export,2026-08,crawler_exact
ChIJUcImHLgZ2jER4dEtGLOhpZY,CN->SG,Food,Hand In Hand Beijing Restaurant,Chinese restaurant,143 Jln Besar,Singapore,,SG,1.3069444,103.8561111,https://inline.app/booking/-Mf6H7ybnTi5Stc8AFcc:inline-live-2/-Nm-aSgQF61pqgBQrJrI,+65 6297 1398,google_maps_vendor_export,2026-08,crawler_exact
ChIJUde_2ogZ2jER9qs3jw1xMgA,CN->SG,Food,Anatolia Restaurant ( Turkish and Lebanese Food),Turkish restaurant,58 Arab St,Singapore,,SG,1.3010307,103.859402,https://anatoliarestaurantsg.com/,+65 8227 7270,google_maps_vendor_export,2026-08,crawler_exact
ChIJV-4CoowZ2jERqZOWhKmnN4g,CN->SG,Food,Kam Boat Teochew Restaurant,Chinese restaurant,"1 Tanglin Rd, #01-13",Singapore,,SG,1.3066408,103.827488,http://www.kamboat.com.sg/,+65 6733 6755,google_maps_vendor_export,2026-08,crawler_exact
ChIJV-B_5JAR2jERhshN1jt1f28,CN->SG,Food,Napolizz Italian Restaurant & Bar (GreenWich V),Italian restaurant,"1 Seletar Rd, #02-02 Greenwich V",Singapore,,SG,1.387699,103.8692972,http://www.napolizz.com.sg/,+65 6592 7640,google_maps_vendor_export,2026-08,crawler_exact
ChIJV-z_710Z2jERKp2acbLHCwY,CN->SG,Food,Yogiyo Korean restaurant,Restaurant,"144 Upper Bukit Timah Rd, #04-03 Beauty World Centre",Singapore,,SG,1.3424106,103.7764256,https://www.instagram.com/yogiyosg?igsh=eXNwN3ppZnI5d3ky,+65 9615 4419,google_maps_vendor_export,2026-08,crawler_exact
ChIJV0YWiNEZ2jERJCb2BdUtFww,CN->SG,Food,Ever Dragon Family Restaurant,Family restaurant,"24 Bendemeer Rd, #01 541",Singapore,,SG,1.3186613,103.8622377,undefined,+65 6295 1929,google_maps_vendor_export,2026-08,crawler_exact
ChIJV0ib2HIZ2jER_Zg0TzVzKeU,CN->SG,Food,Sawasdee Thai Restaurant,Thai restaurant,6 / 8 Trengganu St,Singapore,,SG,1.2832653,103.8442614,https://www.instagram.com/eatsawasdee/?hl=en,+65 9610 9975,google_maps_vendor_export,2026-08,crawler_exact
ChIJV15mQ6Ub2jERvlB6iB9FrN8,CN->SG,Food,Rangooli Restaurant @ Clementi,Indian restaurant,"Blk 721 Clementi West Street 2, #01-138/140",Singapore,,SG,1.3023263,103.7642234,http://www.rangoolirestaurant.com/,+65 9889 5448,google_maps_vendor_export,2026-08,crawler_exact
ChIJV1jY_msZ2jER2Nm55hFNYxo,CN->SG,Food,Kapitan Restaurant | Authentic Slavic Cuisine - Maxwell Chambers,Eastern European restaurant,"32 Maxwell Rd, #01-05 Maxwell Chambers",Singapore,,SG,1.2774027,103.8464312,https://www.kapitanbar.com/,+65 8875 7033,google_maps_vendor_export,2026-08,crawler_exact
ChIJV34W7ecZ2jER_khbLcR0NSQ,CN->SG,Food,Nanta BBQ,Korean barbecue restaurant,"175 Thomson Rd, #01-175/177 Goldhill Centre",Singapore,,SG,1.3183031,103.8437226,https://www.nantabbq.com/,+65 6258 1391,google_maps_vendor_export,2026-08,crawler_exact
ChIJV4DVMtg82jERbKVt1VxBZfA,CN->SG,Food,Yum Cha Changi | Dim Sum Chinese Restaurant,Dim sum restaurant,"6 Changi Business Park Ave 1, #01-33 UE BizHub East",Singapore,,SG,1.3356389,103.9636821,http://www.yumcha.com.sg/,+65 6789 1717,google_maps_vendor_export,2026-08,crawler_exact
ChIJV5HqbUw92jERnQ7X4hYoVQU,CN->SG,Food,Jing Long Seafood Restaurant @ BEDOK,Seafood restaurant,"412 Bedok North Ave 2, #01-152",Singapore,,SG,1.3298436,103.9309225,http://www.jinglongseafood.com.sg/,+65 6442 9398,google_maps_vendor_export,2026-08,crawler_exact
ChIJVUFS5CIa2jERGicUsfSt_2w,CN->SG,Food,Long Beach @ DEMPSEY HILL,Seafood restaurant,25 Dempsey Rd,Singapore,,SG,1.3059056,103.8119806,http://www.longbeachseafood.com.sg/,+65 6323 2222,google_maps_vendor_export,2026-08,crawler_exact
ChIJV_3I1r4b2jERXm75U0No9uo,CN->SG,Food,Paradise Restaurant,Indian restaurant,93 Pasir Panjang Rd,Singapore,,SG,1.2749216,103.795184,http://www.paradiserestaurant.com.sg/ContactUs.aspx,+65 6352 0010,google_maps_vendor_export,2026-08,crawler_exact
ChIJVcTbzycP2jERsdR9HVEL2fY,CN->SG,Food,Al-Afrida Restaurant,Indian Muslim restaurant,"66 Yung Kuang Rd, #01-89/91",Singapore,,SG,1.3321091,103.7229569,undefined,+65 9087 9207,google_maps_vendor_export,2026-08,crawler_exact
ChIJVzhOFlEQ2jER3n2PjmRDbbk,CN->SG,Food,Acqua e Farina - Italian Pizza & Pasta Restaurant . Rail Mall,Italian restaurant,"400 Upper Bukit Timah Rd, The Rail Mall",Singapore,,SG,1.3581088,103.767846,https://acquaefarina.com.sg/,+65 8499 7156,google_maps_vendor_export,2026-08,crawler_exact
ChIJW34KHmIQ2jERkEZOiUOx5Ik,CN->SG,Food,Kah Heng Seafood Restaurant,Chinese restaurant,17 Lor Kilat,Singapore,,SG,1.3409066,103.774347,undefined,+65 9860 8791,google_maps_vendor_export,2026-08,crawler_exact
ChIJW5UmLTY92jERHKQ3LeLjDEs,CN->SG,Food,KNS Restaurant,Indian restaurant,"89 Bedok North Street 4, #01-111",Singapore,,SG,1.3329829,103.9381512,https://knsrestaurant.com/,+65 6445 1619,google_maps_vendor_export,2026-08,crawler_exact
ChIJWWpwVksH2jERIN9b4s7D0Ok,CN->SG,Food,Al-Dia Restaurant @ Tuas South,Indian restaurant,2 Tuas South Street 2,Singapore,,SG,1.3078432,103.6315106,undefined,+65 9892 6935,google_maps_vendor_export,2026-08,crawler_exact
ChIJWX6hZwAT2jERCJjVk3CHRmU,CN->SG,Food,Cavern Restaurant,Western restaurant,"20 Mandai Lake Rd, #02-32 Rainforest Wild Adventure WEST",Singapore,,SG,1.4088282,103.7810406,https://www.mandai.com/en/dine-and-shop/dining-outlets/rainforest-wild-asia/cavern-restaurant.html,,google_maps_vendor_export,2026-08,crawler_exact
ChIJWXkyfhER2jERe2ctFxHPaNs,CN->SG,Food,IKEA Jurong Restaurant,Swedish restaurant,"50 Jurong Gateway Rd, #04-20/21/22",Singapore,,SG,1.3337765,103.7436699,https://www.ikea.com/sg/en/stores/restaurant/,+65 6786 6868,google_maps_vendor_export,2026-08,crawler_exact
ChIJX-0vaTI92jER3JkUjV2Vh9s,CN->SG,Food,Swee Choon Tim Sum Restaurant - Tampines (Century Square),Dim sum restaurant,"2 Tampines Central 5, #01-01 Century Square",Singapore,,SG,1.3526173,103.9440952,https://www.sweechoon.com/,,google_maps_vendor_export,2026-08,crawler_exact
ChIJX9Q-djwY2jER3SjFTMOouOg,CN->SG,Food,Kwong Satay Geylang,Satay restaurant,"517 Geylang Rd, #27A",Singapore,,SG,1.3137131,103.8845443,https://www.facebook.com/kwongsataygeylang,+65 9755 2771,google_maps_vendor_export,2026-08,crawler_exact
ChIJXTBJS0w92jERexiwvZ_ZAEQ,CN->SG,Food,Teahouse By Soup Restaurant @ Century Square,Chinese restaurant,"2 Tampines Central 5, #01-20 Century Square",Singapore,,SG,1.3520939,103.9435653,http://www.souprestaurant.com.sg/,+65 6260 0030,google_maps_vendor_export,2026-08,crawler_exact
ChIJXY4jC5ka2jER7-pcR1iUa70,CN->SG,Food,Faber Valley Pub & Restaurant,Restaurant,114 Faber Dr,Singapore,,SG,1.3204035,103.7564168,https://www.facebook.com/FaberValley/,+65 6778 7101,google_maps_vendor_export,2026-08,crawler_exact
ChIJXYrfjHkZ2jER2CDZHUnyXxs,CN->SG,Food,ManNa Korean Restaurant,Korean restaurant,"#02-138/139, Singpost Centre, 10 Eunos Rd 8",Singapore,,SG,1.3189548,103.8944549,undefined,+65 6227 7425,google_maps_vendor_export,2026-08,crawler_exact
ChIJXdHIvxEY2jERJNkYJvH_4J8,CN->SG,Food,Guan Hoe Soon Restaurant,Nyonya restaurant,"200 Joo Chiat Rd, #01-01",Singapore,,SG,1.312223,103.9002546,http://www.guanhoesoon.com/,+65 6344 2761,google_maps_vendor_export,2026-08,crawler_exact
ChIJXf9cwQUY2jER1VRPF86GDfw,CN->SG,Food,Kampong Chai Chee Restaurant,Halal restaurant,303 Changi Rd,Singapore,,SG,1.3182423,103.9074661,http://kampongchaichee.com/,+65 6841 5005,google_maps_vendor_export,2026-08,crawler_exact
ChIJXwluwgoP2jERulXZRFj8fYY,CN->SG,Food,The Soup Spoon Union NTU,Restaurant,"50 Nanyang Ave, #01-14",Singapore,,SG,1.3471227,103.6811829,https://www.thesoupspoon.com/,,google_maps_vendor_export,2026-08,crawler_exact
ChIJYTcgERU92jERsQYotcxqEyo,CN->SG,Food,Sri Lakshmi Narayana Restaurant,Indian restaurant,"Tampines Street 93, Stall 2 Sri Lakshmi Narayana Restaurant 9007 Kopitiam, Tampines Industrial Park A",Singapore,,SG,1.3389491,103.9412884,http://www.makanveg.com/,+65 8153 2722,google_maps_vendor_export,2026-08,crawler_exact
ChIJZ27Ex-cZ2jERvJAsBMsgDak,CN->SG,Food,Da Luca Italian Restaurant,Italian restaurant,"1 Goldhill Plaza, #01-19/21",Singapore,,SG,1.3180982,103.8426847,undefined,+65 6258 4846,google_maps_vendor_export,2026-08,crawler_exact
ChIJZ5EV6CwY2jERVDWnLvbwFQA,CN->SG,Food,Ariff's Restaurant,Indian restaurant,71 Kallang Bahru,Singapore,,SG,1.3207925,103.8703127,undefined,+65 6297 1024,google_maps_vendor_export,2026-08,crawler_exact
ChIJZdFGZxgY2jERUcLn_QF2BV4,CN->SG,Food,Chicken Run Restaurant,Singaporean restaurant,"60 Paya Lebar Road #02-18/19/20 Paya Lebar Square, above, Paya Lebar MRT station",Singapore,,SG,1.3194919,103.8927503,https://www.facebook.com/chickenrunsg/?fref=ts,+65 6702 1373,google_maps_vendor_export,2026-08,crawler_exact
ChIJZfN4HSMa2jEROlvzGFzspWk,CN->SG,Food,Morsels Restaurant & Gastro Wine Bar | Morsels Private Dining,Asian fusion restaurant,"25 Dempsey Rd, #01-04",Singapore,,SG,1.3058011,103.811817,undefined,+65 6266 3822,google_maps_vendor_export,2026-08,crawler_exact
ChIJZzTg5yIa2jERNtVXMcuCOFU,CN->SG,Food,Samy's Curry Restaurant,Indian restaurant,25 Dempsey Rd,Singapore,,SG,1.3061228,103.8117619,http://www.samyscurry.com/,+65 6472 2080,google_maps_vendor_export,2026-08,crawler_exact
ChIJ_0xLmyAQ2jERFnv2OAux8mQ,CN->SG,Food,Aashiq Restaurant,Indian Muslim restaurant,"326 Jurong East Street 31, Block 326",Singapore,,SG,1.3489432,103.729595,https://www.facebook.com/pages/Aashiq-Restaurant-Pte-Ltd/220112818183722,+65 9234 9918,google_maps_vendor_export,2026-08,crawler_exact
ChIJ_2LlXg0Y2jERFJRp4jdBFTA,CN->SG,Food,Mellvin Seafood Restaurant,Chinese restaurant,354 Joo Chiat Rd,Singapore,,SG,1.3084176,103.9028881,undefined,+65 6366 9985,google_maps_vendor_export,2026-08,crawler_exact
ChIJ_W2jIrEZ2jERpx5zNEeliOg,CN->SG,Food,Bumbu Restaurant,Indonesian restaurant,44 Kandahar St,Singapore,,SG,1.3018761,103.8599942,http://bumbu.com.sg/,+65 6392 8628,google_maps_vendor_export,2026-08,crawler_exact
ChIJ__N6CugZ2jERpeCXKPjrHZo,CN->SG,Food,YAYOI Japanese Restaurant | United Square Novena | Teishoku | Tonkatsu | Chicken Namban,Japanese restaurant,"United Square Thomson Rd, #B1-54/55",Singapore,,SG,1.3172392,103.8434017,https://www.yayoi.sg/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3980408955223696184,+65 6352 7889,google_maps_vendor_export,2026-08,crawler_exact
ChIJ_____1YW2jERK63bsKwVVXo,CN->SG,Food,Chindamani Indian Restaurant Pte Ltd,Indian restaurant,"108 Hougang Ave 1, #01-1263",Singapore,,SG,1.3530738,103.8906133,http://chindamani.sg/,,google_maps_vendor_export,2026-08,crawler_exact
ChIJ_____zoY2jERaXrZkh3ZXuA,CN->SG,Food,Penang Seafood Restaurant,Malaysian restaurant,32 Aljunied Rd,Singapore,,SG,1.3147789,103.8821586,https://penangseafoodrestaurant.shop/,+65 6841 3002,google_maps_vendor_export,2026-08,crawler_exact
ChIJ_a1Lj4gb2jERqZrB0KKNDwU,CN->SG,Food,CANCHITA at Dempsey Hill - Best Peruvian Restaurant in Singapore,Peruvian restaurant,"Dempsey Rd, #9A 9B",Singapore,,SG,1.3029342,103.8098103,http://canchita.sg/,+65 8028 1994,google_maps_vendor_export,2026-08,crawler_exact
ChIJ_bws6xEa2jERYE2B5blZocI,CN->SG,Food,Westlake (Queen's Road),Chinese restaurant,"Blk 4 Queen's Rd, MRT, Farrer Rd, #02-139 Exit B",Singapore,,SG,1.3187577,103.8079784,https://westlake.com.sg/,+65 6474 7283,google_maps_vendor_export,2026-08,crawler_exact
ChIJaXz5QqgZ2jERrq2spRELQ4c,CN->SG,Food,"Little Farms Table, Tanglin Mall (Restaurant)",Restaurant,"163 Tanglin Rd, #02-138",Singapore,,SG,1.305035,103.823845,https://littlefarmscafe.com/pages/little-farms-table-tanglin,+65 3174 1888,google_maps_vendor_export,2026-08,crawler_exact
ChIJadtiSWsY2jERrQniipDfcQA,CN->SG,Food,Keng Bee Restaurant,Chinese restaurant,271 Tanjong Katong Rd,Singapore,,SG,1.3071459,103.8956539,undefined,+65 6345 0366,google_maps_vendor_export,2026-08,crawler_exact
ChIJaf1jCYoZ2jEREWP4zlROmdc,CN->SG,Food,FIRE | Argentinian Restaurant,Argentinian restaurant,"2 Orchard Turn, #55-01 ION Orchard",Singapore,,SG,1.3039288,103.8319512,https://firerestaurant.sg/,+65 8028 1489,google_maps_vendor_export,2026-08,crawler_exact
ChIJayQQ_q8R2jERLJbAEjVYqk0,CN->SG,Food,KNS Restaurant,Indian Muslim restaurant,"346 Jurong East Street 31, #01-73",Singapore,,SG,1.3454479,103.7307035,https://knsrestaurant.com/,+65 8234 5543,google_maps_vendor_export,2026-08,crawler_exact
ChIJayxA_-0a2jER8qiMOk6X4tY,CN->SG,Food,Rong Liang Restaurant Pte Ltd 榮亮閣,Cantonese restaurant,"Block 725 Clementi West Street 2 #01-190/192, (S)120725",Singapore,,SG,1.303813,103.7636313,undefined,+65 9821 0906,google_maps_vendor_export,2026-08,crawler_exact
ChIJb0fNgooa2jERRt4iEA6zg-4,CN->SG,Food,The Restaurant @ SPGG,Restaurant,1010 Dover Rd,Singapore,,SG,1.310065,103.7744328,https://www.spgg.org.sg/the-restaurant,+65 9022 2345,google_maps_vendor_export,2026-08,crawler_exact
ChIJb4Q5VaAP2jERoPmeu9wPMb4,CN->SG,Food,Food Court 2,Food court,35 Students Walk,Singapore,,SG,1.3483645,103.685482,undefined,+65 6334 3033,google_maps_vendor_export,2026-08,crawler_exact
ChIJb74dxZMX2jERRawUlFtLIsQ,CN->SG,Food,Singai Chettinad Restaurant Pte Ltd,Indian restaurant,133 Upper Paya Lebar Rd,Singapore,,SG,1.3387277,103.8862781,https://www.instagram.com/sgchettinad/,+65 9089 9935,google_maps_vendor_export,2026-08,crawler_exact
ChIJb78bvik92jERzI0aJUQXHFg,CN->SG,Food,Bliss Garden - 福满楼,Chinese restaurant,"1 Expo Dr, #02-03",Singapore,,SG,1.3334948,103.9586333,undefined,+65 6789 1313,google_maps_vendor_export,2026-08,crawler_exact
ChIJbVBWhGk92jERN4-tigtHkjg,CN->SG,Food,CIA Top Table Restaurant,Western restaurant,"21 Tampines Avenue 1 Temasek Culinary Academy, Block 31",Singapore,,SG,1.3467773,103.9287993,https://www.facebook.com/ciasg.dining/,+65 6780 4250,google_maps_vendor_export,2026-08,crawler_exact
ChIJbXfs1r4b2jERe6bLvwyx4Jo,CN->SG,Food,Bombay Dining,North Indian restaurant,89 Pasir Panjang Rd,Singapore,,SG,1.2749208,103.7952641,http://bombaydiningsg.com/,,google_maps_vendor_export,2026-08,crawler_exact
ChIJbZenkHYU2jERhSvELnsoFhI,CN->SG,Food,Al Heera Restaurant,Halal restaurant,343 Sembawang Rd,Singapore,,SG,1.4257482,103.8256612,undefined,+65 6756 0323,google_maps_vendor_export,2026-08,crawler_exact
ChIJbfDuOGwZ2jER0mtQ4rwdx7Q,CN->SG,Food,Mariners' Corner Restaurant,Restaurant,"106 Clementi Street 12, #01-40",Singapore,,SG,1.322078,103.7695238,https://www.facebook.com/pages/category/Family-Style-Restaurant/Mariners-Corner-Restaurant-164932550195771/,+65 6224 9928,google_maps_vendor_export,2026-08,crawler_exact
ChIJbwht1dk82jERGOoy1353_1E,CN->SG,Food,HeritageOne Restaurant,Indian restaurant,35 Norris Rd,Singapore,,SG,1.3080522,103.8540284,http://www.heritageone.com.sg/,+65 9199 2144,google_maps_vendor_export,2026-08,crawler_exact
ChIJc1vpYBEY2jERTT_DlyCDrbg,CN->SG,Food,British Hainan Heritage Restaurant (Previously Joo Chiat),Singaporean restaurant,"158 Kallang Wy, #01-06A",Singapore,,SG,1.3225968,103.8765689,http://www.linktr.ee/british.hainan,+65 9633 8122,google_maps_vendor_export,2026-08,crawler_exact
ChIJc6s2rage2jERzvX_e5IB_6k,CN->SG,Food,Tanjong Beach Club,Restaurant,120 Tanjong Beach Walk,Singapore,,SG,1.243299,103.828128,http://www.tanjongbeachclub.com/,+65 9750 5323,google_maps_vendor_export,2026-08,crawler_exact
ChIJc7Z7FtMb2jERueHO91Na1oI,CN->SG,Food,Zi Yean Restaurant,Cantonese restaurant,"56 Lengkok Bahru, #01-443",Singapore,,SG,1.2879413,103.8143642,https://ziyean.oddle.me/,+65 6474 0911,google_maps_vendor_export,2026-08,crawler_exact
