merchant_id,corridor,category,as_of_month,base_rate_pm,horizon_rate_pm,momentum_score,rating_t,rating_t_plus_h,rating_change,base_reviews_at_t,momentum_pct_rank,y_high_potential,rating_guard_triggered
ChIJ_bws6xEa2jERYE2B5blZocI,CN->SG,Food,2025-08,14.666666666666666,15.333333333333334,0.04167269640056803,3.97,4.02,0.04999999999999938,767,0.6436781609195402,0.0,0
ChIJ_yFI-xqhB2AR2OpJrJCqDC8,SG->JP,Hotel,2025-08,28.0,57.666666666666664,0.7045758763835681,4.12,4.1,-0.020000000000000462,1655,1.0,1.0,0
ChIJ_zN7PjcY2jER8S9wD3oL9QE,CN->SG,Hotel,2025-08,6.0,1.6666666666666667,-0.9650808960435869,3.6,3.61,0.009999999999999787,134,0.032,0.0,0
ChIJa50oABgZ2jERveJHp_gMOnQ,CN->SG,Retail,2025-08,0.6666666666666666,1.3333333333333333,0.33647223662121284,4.56,4.46,-0.09999999999999964,46,0.8914285714285715,1.0,0
ChIJa7DWQDcY2jERMFNLTD7UWYQ,CN->SG,Hotel,2025-08,16.0,8.0,-0.6359887667199966,3.69,3.69,0.0,488,0.096,0.0,0
ChIJa8vLc_4DGWARsUPWovzlXsU,SG->JP,Retail,2025-08,17.0,9.666666666666666,-0.5232481437645475,3.7,3.7,0.0,536,0.15172413793103448,0.0,0
ChIJa95cA5MP2jERwZ8IsdDiiA0,CN->SG,Retail,2025-08,3.0,1.3333333333333333,-0.5389965007326871,3.52,3.56,0.040000000000000036,69,0.11142857142857143,0.0,0
ChIJaX2Gfm0T2jER5y-jLNFVXGw,CN->SG,Retail,2025-08,4.666666666666667,2.6666666666666665,-0.4353180712578455,3.84,3.84,0.0,100,0.17142857142857143,0.0,0
ChIJaXaqRyQH2jERsidCj1nXpT4,CN->SG,Retail,2025-08,2.6666666666666665,2.3333333333333335,-0.09531017980432477,4.26,4.28,0.020000000000000462,82,0.49714285714285716,0.0,0
ChIJaXz5QqgZ2jERrq2spRELQ4c,CN->SG,Food,2025-08,11.0,11.0,0.0,4.6,4.55,-0.04999999999999982,563,0.6068965517241379,0.0,0
ChIJaYVwpDkY2jERbLBVdk2RiOc,CN->SG,Hotel,2025-08,4.666666666666667,5.0,0.057158413839948574,3.85,3.89,0.040000000000000036,145,0.736,0.0,0
ChIJadtiSWsY2jERrQniipDfcQA,CN->SG,Food,2025-08,3.3333333333333335,2.6666666666666665,-0.1670540846631663,4.34,4.31,-0.03000000000000025,96,0.42873563218390803,0.0,0
ChIJaeIO2TFyFWARVUi1aPczROw,SG->JP,Hotel,2025-08,1.6666666666666667,0.3333333333333333,-0.6931471805599454,3.09,3.05,-0.040000000000000036,51,0.057692307692307696,0.0,1
ChIJaf1jCYoZ2jEREWP4zlROmdc,CN->SG,Food,2025-08,23.333333333333332,20.0,-0.14732471475685838,4.61,4.59,-0.020000000000000462,842,0.45517241379310347,0.0,0
ChIJaxCiaK8L3DQROZBWoq742nM,SG->JP,Hotel,2025-08,4.0,4.666666666666667,0.1251631429540061,3.96,3.98,0.020000000000000018,201,0.7548076923076923,0.0,0
ChIJayQQ_q8R2jERLJbAEjVYqk0,CN->SG,Food,2025-08,1.6666666666666667,5.666666666666667,0.916290731874155,2.87,2.84,-0.03000000000000025,101,1.0,0.0,1
ChIJayxA_-0a2jER8qiMOk6X4tY,CN->SG,Food,2025-08,21.666666666666668,28.0,0.2464004134784772,4.1,4.12,0.020000000000000462,805,0.8459770114942529,1.0,0
ChIJb0fNgooa2jERRt4iEA6zg-4,CN->SG,Food,2025-08,4.0,1.3333333333333333,-0.7621400520468968,3.89,3.84,-0.050000000000000266,68,0.059770114942528735,0.0,0
ChIJb4Q5VaAP2jERoPmeu9wPMb4,CN->SG,Food,2025-08,32.0,22.0,-0.36101334553733055,4.11,4.07,-0.040000000000000036,962,0.24597701149425288,0.0,0
ChIJb70E4ZL3UjURzGm_nO2ELU8,SG->JP,Retail,2025-08,1.3333333333333333,3.3333333333333335,0.6190392084062237,3.63,3.64,0.010000000000000231,50,0.9413793103448276,1.0,0
ChIJb74dxZMX2jERRawUlFtLIsQ,CN->SG,Food,2025-08,6.0,3.3333333333333335,-0.47957308026188605,4.04,3.98,-0.06000000000000005,211,0.14482758620689656,0.0,0
ChIJb78bvik92jERzI0aJUQXHFg,CN->SG,Food,2025-08,7.0,4.0,-0.47000362924573547,3.82,3.72,-0.09999999999999964,199,0.15172413793103448,0.0,0
ChIJb8vmsAwZ2jERi38fKF0P_rE,CN->SG,Hotel,2025-08,15.333333333333334,9.333333333333334,-0.4578330936254802,3.78,3.72,-0.05999999999999961,542,0.2,0.0,0
ChIJbQyg6umt-jQRAfe6ChZIePc,SG->JP,Beverage,2025-08,4.333333333333333,3.0,-0.287682072451781,4.75,4.79,0.040000000000000036,151,0.5714285714285714,0.0,0
ChIJbRuWbPs2TjURNDqcC0sVZqA,SG->JP,Retail,2025-08,1.3333333333333333,1.0,-0.15415067982725816,3.72,3.68,-0.040000000000000036,82,0.3620689655172414,0.0,0
ChIJbSGffjUZTjUR7mMXkOkiuG4,SG->JP,Retail,2025-08,23.333333333333332,24.666666666666668,0.05334598070529273,3.76,3.77,0.010000000000000231,862,0.6482758620689655,0.0,0
ChIJbVBWhGk92jERN4-tigtHkjg,CN->SG,Food,2025-08,2.6666666666666665,4.0,0.3101549283038394,4.59,4.63,0.040000000000000036,71,0.871264367816092,1.0,0
ChIJbXfs1r4b2jERe6bLvwyx4Jo,CN->SG,Food,2025-08,10.0,6.0,-0.45198512374305744,3.8,3.79,-0.009999999999999787,342,0.15747126436781608,0.0,0
ChIJbZKrq7JxFWARpLyVOzp8xgQ,SG->JP,Hotel,2025-08,5.666666666666667,3.6666666666666665,-0.35667494393873245,4.29,4.31,0.019999999999999574,197,0.3173076923076923,0.0,0
ChIJbZenkHYU2jERhSvELnsoFhI,CN->SG,Food,2025-08,14.0,20.666666666666668,0.3677247801253176,3.97,3.93,-0.040000000000000036,761,0.8988505747126436,1.0,0
ChIJb_o7HiiMGGARn7CfylxH0V0,SG->JP,Food,2025-08,4.0,10.0,0.7884573603642704,3.72,3.71,-0.010000000000000231,334,1.0,1.0,0
ChIJbehm8Jwj2jERleuVMdTkNu8,CN->SG,Hotel,2025-08,30.0,38.666666666666664,0.24652399995827334,4.44,4.46,0.019999999999999574,1420,0.872,1.0,0
ChIJbfDuOGwZ2jER0mtQ4rwdx7Q,CN->SG,Food,2025-08,24.0,25.333333333333332,0.051959738930711374,4.34,4.34,0.0,1058,0.6528735632183909,0.0,0
ChIJbwht1dk82jERGOoy1353_1E,CN->SG,Food,2025-08,36.666666666666664,36.0,-0.017857617400006465,4.54,4.58,0.040000000000000036,1210,0.5885057471264368,0.0,0
ChIJbxecDwkZ2jER0HC_ulAswUE,CN->SG,Hotel,2025-08,229.66666666666666,185.0,-0.2152269932363584,4.52,4.42,-0.09999999999999964,8237,0.392,0.0,0
ChIJby1qk0sZ2jERl1EX_MTwMrA,CN->SG,Hotel,2025-08,4.0,6.0,0.33647223662121295,3.86,3.92,0.06000000000000005,192,0.908,1.0,0
ChIJc1tfUJYR2jERsNqQ4sFo5dU,CN->SG,Retail,2025-08,12.0,17.0,0.3254224004346278,4.05,4.05,0.0,553,0.8742857142857143,1.0,0
ChIJc1vpYBEY2jERTT_DlyCDrbg,CN->SG,Food,2025-08,38.0,41.0,0.07410797215372211,4.57,4.54,-0.03000000000000025,1465,0.6758620689655173,0.0,0
ChIJc6VJNdJeGGARxk2psHxPies,SG->JP,Retail,2025-08,4.666666666666667,2.3333333333333335,-0.5306282510621703,3.18,3.15,-0.03000000000000025,126,0.14482758620689656,0.0,1
ChIJc6WDP7G8HzUR9c2-OxHW9C8,SG->JP,Retail,2025-08,22.666666666666668,20.666666666666668,-0.08829260714567821,4.1,4.13,0.03000000000000025,1022,0.4517241379310345,0.0,0
ChIJc6s2rage2jERzvX_e5IB_6k,CN->SG,Food,2025-08,137.33333333333334,101.33333333333333,-0.30143077264350104,4.39,4.37,-0.019999999999999574,3466,0.30114942528735633,0.0,0
ChIJc777GbIX2jERP7cqMBsaxi0,CN->SG,Retail,2025-08,2.6666666666666665,2.6666666666666665,0.0,3.92,3.89,-0.029999999999999805,107,0.6285714285714286,0.0,0
ChIJc7IqA_sP2jERCSZRunFNMoY,CN->SG,Retail,2025-08,25.333333333333332,24.666666666666668,-0.02564243061333782,4.04,3.98,-0.06000000000000005,872,0.5771428571428572,0.0,0
ChIJc7Z7FtMb2jERueHO91Na1oI,CN->SG,Food,2025-08,20.333333333333332,26.666666666666668,0.2599575244369263,3.91,3.92,0.009999999999999787,753,0.8528735632183908,1.0,0
ChIJc990b3vzImARqggIJ2NCSsY,SG->JP,Food,2025-08,7.0,4.666666666666667,-0.34484048629172936,4.76,4.76,0.0,216,0.2033898305084746,0.0,0
ChIJcQBF3xEZTjURNq9-z-T3xRs,SG->JP,Hotel,2025-08,25.666666666666668,21.666666666666668,-0.16251892949777513,4.16,4.2,0.040000000000000036,729,0.41346153846153844,0.0,0
ChIJcZaxb326HzURceczpIooGo0,SG->JP,Retail,2025-08,1.3333333333333333,4.666666666666667,0.8873031950009029,3.9,3.9,0.0,107,0.9793103448275862,1.0,0
ChIJc_CtvrAZ2jERZhmZq1rHkXQ,CN->SG,Hotel,2025-08,4.0,6.0,0.33647223662121295,4.3,4.3,0.0,184,0.908,1.0,0
ChIJcaSNEKBT5TQRnxFmzhn4mUI,SG->JP,Hotel,2025-08,1.0,1.6666666666666667,0.287682072451781,4.57,4.6,0.02999999999999936,53,0.8557692307692307,1.0,0
ChIJcaXA6Kas-jQRXaVc9XAumGg,SG->JP,Hotel,2025-08,4.666666666666667,1.6666666666666667,-0.7537718023763801,4.0,4.03,0.03000000000000025,89,0.04807692307692308,0.0,0
ChIJcc0cRVQ82jERFJjCylFGe_E,CN->SG,Retail,2025-08,16.333333333333332,15.0,-0.08004270767353638,4.15,4.16,0.009999999999999787,539,0.5314285714285715,0.0,0
ChIJcwkC8Co92jERxiPJ0rflF9c,CN->SG,Food,2025-08,17.666666666666668,16.0,-0.09352605801082348,4.17,4.21,0.040000000000000036,789,0.5172413793103449,0.0,0
ChIJcwwkpSg92jEReBZfkbuYcSQ,CN->SG,Food,2025-08,38.666666666666664,33.0,-0.15415067982725805,4.76,4.76,0.0,1369,0.44022988505747124,0.0,0
ChIJcx28VwNlTzURJ_cF9311bsE,SG->JP,Retail,2025-08,6.0,3.0,-0.5596157879354227,3.52,3.57,0.04999999999999982,163,0.13793103448275862,0.0,0
ChIJcxUE46c92jERhaFTIj2CI78,CN->SG,Retail,2025-08,2.0,0.0,-1.0986122886681098,3.63,3.56,-0.06999999999999984,66,0.011428571428571429,0.0,0
ChIJcxxI387SHzURm-r3H7qi3-s,SG->JP,Hotel,2025-08,2.3333333333333335,2.6666666666666665,0.09531017980432477,4.84,4.81,-0.03000000000000025,108,0.7403846153846154,0.0,0
ChIJcysh2TYY2jEROOPaqjhaKV4,CN->SG,Hotel,2025-08,14.0,15.333333333333334,0.08515780834030684,4.21,4.24,0.03000000000000025,573,0.768,0.0,0
ChIJcyu5cP4j2jERbTd6frhD34Y,CN->SG,Food,2025-08,8.0,2.0,-1.0986122886681098,4.75,4.75,0.0,140,0.010344827586206896,0.0,0
ChIJczBPm3gZ2jER16Rus-8px3M,CN->SG,Hotel,2025-08,8.0,8.0,0.0,4.01,3.97,-0.03999999999999959,230,0.648,0.0,0
ChIJczgzmjQZ2jERMtYxw3Z7OrQ,CN->SG,Food,2025-08,5.333333333333333,3.3333333333333335,-0.3794896217049035,4.25,4.26,0.009999999999999787,142,0.23103448275862068,0.0,0
ChIJd0jKulUF2jERzRvrkyRc5ao,CN->SG,Food,2025-08,13.333333333333334,14.666666666666666,0.08894748601649605,4.14,4.21,0.07000000000000028,562,0.6919540229885057,0.0,0
ChIJd102giTHGGARyPPNfqt0xbA,SG->JP,Retail,2025-08,30.666666666666668,15.333333333333334,-0.6620565934899143,3.62,3.62,0.0,722,0.0896551724137931,0.0,0
ChIJd1RZyQQ92jERMSG7-R8QqPw,CN->SG,Retail,2025-08,1.3333333333333333,0.6666666666666666,-0.33647223662121284,4.03,4.02,-0.010000000000000675,50,0.22285714285714286,0.0,0
ChIJd1fxRQCNGGARLhZIVwH8DM0,SG->JP,Food,2025-08,8.666666666666666,8.0,-0.07145896398214457,4.71,4.66,-0.04999999999999982,312,0.3728813559322034,0.0,0
ChIJd7g-b7H0ImARbwaUJ562vJo,SG->JP,Food,2025-08,6.666666666666667,6.0,-0.09097177820572688,4.02,4.02,0.0,253,0.3559322033898305,0.0,0
ChIJd8vAz3A92jERlZeAeNiNjLk,CN->SG,Food,2025-08,35.333333333333336,27.666666666666668,-0.23700058597563567,4.26,4.19,-0.0699999999999994,1357,0.367816091954023,0.0,0
ChIJdUEt_OwzTzURFAZmNmhDvAc,SG->JP,Retail,2025-08,1.3333333333333333,1.0,-0.15415067982725816,3.77,3.74,-0.029999999999999805,48,0.3620689655172414,0.0,0
ChIJdVMCSTcY2jERpqgFGkQ7VYI,CN->SG,Hotel,2025-08,4.666666666666667,2.3333333333333335,-0.5306282510621703,3.52,3.52,0.0,115,0.176,0.0,0
ChIJdY3lt4wZ2jERUJdXzjIUMwc,CN->SG,Retail,2025-08,9.666666666666666,8.333333333333334,-0.13353139262452274,4.33,4.26,-0.07000000000000028,242,0.4514285714285714,0.0,0
ChIJdYKgAVm5amARjwlDWcY3yV0,SG->JP,Hotel,2025-08,1.3333333333333333,2.6666666666666665,0.45198512374305744,4.22,4.2,-0.019999999999999574,78,0.9423076923076923,1.0,0
ChIJdcEXXnI92jER8C4T4FJU2qs,CN->SG,Retail,2025-08,15.666666666666666,13.333333333333334,-0.15082288973458358,4.13,4.11,-0.019999999999999574,527,0.4114285714285714,0.0,0
ChIJdceyxTUZTjURSwOtP6VFKFY,SG->JP,Hotel,2025-08,16.333333333333332,16.666666666666668,0.019048194970694876,3.71,3.73,0.020000000000000018,873,0.7019230769230769,0.0,0
ChIJdchlr7wZ2jERLaqo-KWYuaY,CN->SG,Hotel,2025-08,105.66666666666667,70.66666666666667,-0.39768296766610955,4.22,4.17,-0.04999999999999982,3633,0.24,0.0,0
ChIJdd1aUF8R5TQRUNX1sPsRVmI,SG->JP,Retail,2025-08,7.0,6.666666666666667,-0.04255961441879563,4.06,4.1,0.040000000000000036,218,0.4827586206896552,0.0,0
ChIJddKNzn4W2jERVGrDRcd5OxY,CN->SG,Food,2025-08,144.66666666666666,119.0,-0.193829163645435,3.4,3.37,-0.029999999999999805,4249,0.4,0.0,1
ChIJdeB0FI0Z2jERfMMx7jtAfsg,CN->SG,Hotel,2025-08,93.66666666666667,130.66666666666666,0.32991152673991575,4.38,4.39,0.009999999999999787,4060,0.896,1.0,0
ChIJdxS7gPEa2jERd53GKJ48Dr4,CN->SG,Retail,2025-08,23.333333333333332,23.0,-0.01379332213233564,4.12,4.07,-0.04999999999999982,692,0.5885714285714285,0.0,0
ChIJdzYEE3MZ2jERGuVTH_L6nTw,CN->SG,Hotel,2025-08,25.333333333333332,19.666666666666668,-0.24231346742192983,4.06,4.09,0.03000000000000025,912,0.368,0.0,0
ChIJdzt92QsY2jERbh4sdYZ4Foo,CN->SG,Food,2025-08,12.333333333333334,13.666666666666666,0.09531017980432477,4.12,4.16,0.040000000000000036,508,0.7114942528735633,0.0,0
ChIJe-ZwN_wF2jER0KBwGkVwwHk,CN->SG,Retail,2025-08,4.333333333333333,6.666666666666667,0.36290549368936853,4.09,4.07,-0.019999999999999574,177,0.9085714285714286,1.0,0
ChIJe2Vsq3c1TzURHuJaw2_BsdI,SG->JP,Retail,2025-08,4.0,0.0,-1.6094379124341003,4.25,4.18,-0.07000000000000028,60,0.006896551724137931,0.0,0
ChIJe2xV6s1hTzUReXpR1um_rrA,SG->JP,Retail,2025-08,2.0,2.0,0.0,3.7,3.72,0.020000000000000018,102,0.5517241379310345,0.0,0
ChIJe3880LWmB2ARkE1O1UVQ0jU,SG->JP,Retail,2025-08,7.333333333333333,3.3333333333333335,-0.6539264674066638,3.69,3.62,-0.06999999999999984,228,0.09655172413793103,0.0,0
ChIJe4R8RAoZ2jERGK0W6aIiKU4,CN->SG,Food,2025-08,82.66666666666667,61.666666666666664,-0.28901097630183514,4.71,4.66,-0.04999999999999982,2244,0.3080459770114943,0.0,0
ChIJeQ4IKDiNGGARcLA1OEXQXfw,SG->JP,Food,2025-08,3.3333333333333335,3.3333333333333335,0.0,4.02,4.08,0.0600000000000005,122,0.4915254237288136,0.0,0
ChIJeT6Z21E8TjURxx44W4B2xkY,SG->JP,Retail,2025-08,18.333333333333332,13.666666666666666,-0.2762533766281581,3.77,3.73,-0.040000000000000036,550,0.2896551724137931,0.0,0
ChIJeUc5O7EX2jERFrzkwlzbkCE,CN->SG,Retail,2025-08,18.666666666666668,18.0,-0.03448617607116944,4.16,4.1,-0.0600000000000005,748,0.5714285714285714,0.0,0
ChIJeWBIKsb8GGAR8VecLdb1-2A,SG->JP,Retail,2025-08,2.0,2.3333333333333335,0.10536051565782634,3.46,3.46,0.0,123,0.7103448275862069,0.0,1
ChIJeYZiLeNVTzURTN1yZ0UAuGo,SG->JP,Hotel,2025-08,3.6666666666666665,3.6666666666666665,0.0,3.5,3.47,-0.029999999999999805,164,0.6538461538461539,0.0,1
ChIJe_Oom44X2jERXUOvGj0BpP4,CN->SG,Food,2025-08,29.333333333333332,12.666666666666666,-0.7972874398125422,4.14,4.19,0.05000000000000071,768,0.04367816091954023,0.0,0
ChIJe_jE8J1T5TQR_EqsP1v4-pI,SG->JP,Food,2025-08,4.666666666666667,7.333333333333333,0.3856624808119846,4.15,4.13,-0.020000000000000462,180,0.8305084745762712,1.0,0
ChIJebuu92kT2jERtBQ6OGhKwH8,CN->SG,Food,2025-08,5.333333333333333,8.333333333333334,0.38776553100876354,4.26,4.25,-0.009999999999999787,221,0.9103448275862069,1.0,0
ChIJedK5PUYT2jERAnGwSFWfmpM,CN->SG,Retail,2025-08,6.0,4.666666666666667,-0.21130909366720685,4.0,3.93,-0.06999999999999984,171,0.34,0.0,0
ChIJeeZvMiQZ2jERIigdrN9mSAA,CN->SG,Food,2025-08,21.666666666666668,13.666666666666666,-0.4353180712578455,4.73,4.68,-0.05000000000000071,900,0.1793103448275862,0.0,0
ChIJew6ckqqlB2ARDPJQY3YW5RU,SG->JP,Hotel,2025-08,1.3333333333333333,1.3333333333333333,0.0,4.6,4.58,-0.019999999999999574,57,0.6538461538461539,0.0,0
ChIJf0MqSi0T2jER_Hd-6cE8tV8,CN->SG,Retail,2025-08,10.333333333333334,6.333333333333333,-0.4353180712578455,4.35,4.35,0.0,316,0.17142857142857143,0.0,0
ChIJf1ojlwMZ2jERv8LCqVDIPGs,CN->SG,Food,2025-08,18.0,14.666666666666666,-0.1929036661244914,4.06,4.07,0.010000000000000675,536,0.40344827586206894,0.0,0
ChIJf3_kfrAX2jERPyxegJC3-Cw,CN->SG,Food,2025-08,14.666666666666666,9.333333333333334,-0.41616039722491216,4.57,4.57,0.0,563,0.19885057471264367,0.0,0
ChIJf7JfE68b2jERfkjctooUmCA,CN->SG,Food,2025-08,19.666666666666668,17.666666666666668,-0.10178269430994247,4.63,4.54,-0.08999999999999986,725,0.5080459770114942,0.0,0
ChIJfQCJZSk9TjURVZvB5ZJrTv8,SG->JP,Retail,2025-08,2.6666666666666665,4.0,0.3101549283038394,3.62,3.67,0.04999999999999982,138,0.8172413793103448,1.0,0
ChIJfRgJk82HRTURBN2QteMUlho,SG->JP,Retail,2025-08,7.333333333333333,11.0,0.36464311358790935,3.57,3.57,0.0,298,0.8620689655172413,1.0,0
ChIJfRsaqLYe2jERoKBUK2tvw8Q,CN->SG,Food,2025-08,18.333333333333332,25.666666666666668,0.32158362412746255,4.61,4.61,0.0,765,0.8804597701149425,1.0,0
ChIJfXL2ZqQ92jERMW-BJZM1HH4,CN->SG,Food,2025-08,6.666666666666667,6.0,-0.09097177820572688,4.69,4.68,-0.010000000000000675,237,0.5218390804597701,0.0,0
ChIJf_ZwEGs92jER2UzN0TgMhHY,CN->SG,Retail,2025-08,16.666666666666668,20.666666666666668,0.20409535634351528,4.03,4.06,0.02999999999999936,920,0.8057142857142857,1.0,0
ChIJfaJxlqU92jER_iDuf9fDzkA,CN->SG,Retail,2025-08,11.333333333333334,9.333333333333334,-0.17693070815907808,4.1,4.09,-0.009999999999999787,400,0.37142857142857144,0.0,0
ChIJfadGmY4X2jERn7fOuwqPpdE,CN->SG,Food,2025-08,25.333333333333332,14.666666666666666,-0.5193002507569631,4.06,3.98,-0.07999999999999963,770,0.12413793103448276,0.0,0
ChIJfbkFnB2kB2ARd9yoo2a4LHk,SG->JP,Retail,2025-08,3.3333333333333335,1.0,-0.7731898882334819,3.44,3.46,0.020000000000000018,109,0.07586206896551724,0.0,1
ChIJfybIpT0Q2jER6RorLl-26FU,CN->SG,Retail,2025-08,38.0,26.0,-0.3677247801253172,4.22,4.27,0.04999999999999982,1092,0.21428571428571427,0.0,0
ChIJfygdFc09TzURPtoHteohVkk,SG->JP,Retail,2025-08,9.666666666666666,15.333333333333334,0.4260843953108999,3.9,3.8,-0.10000000000000009,529,0.8827586206896552,1.0,0
ChIJfzJvxoqD-jQRV6DUtrRQOkM,SG->JP,Hotel,2025-08,16.333333333333332,13.666666666666666,-0.16705408466316607,4.08,4.05,-0.03000000000000025,628,0.40384615384615385,0.0,0
ChIJg-tFGTcY2jERYfQGM3B9q9Q,CN->SG,Hotel,2025-08,7.333333333333333,5.333333333333333,-0.2744368457017603,3.97,3.96,-0.010000000000000231,239,0.352,0.0,0
ChIJg27o3Q492jERFc2innzfKu0,CN->SG,Retail,2025-08,6.666666666666667,4.666666666666667,-0.30228087187293373,4.47,4.46,-0.009999999999999787,252,0.25142857142857145,0.0,0
ChIJg6GQnwKhB2ARtfMvOw6GAUY,SG->JP,Hotel,2025-08,4.666666666666667,2.6666666666666665,-0.4353180712578455,2.71,2.7,-0.009999999999999787,163,0.2403846153846154,0.0,1
ChIJg7--XWsZ2jERFMp9MlsDiOY,CN->SG,Retail,2025-08,8.666666666666666,6.0,-0.3227733922630509,4.31,4.34,0.03000000000000025,337,0.2342857142857143,0.0,0
ChIJg8dwrRIZ2jERmQfJ-q43cgA,CN->SG,Food,2025-08,13.333333333333334,13.333333333333334,0.0,4.58,4.58,0.0,456,0.6068965517241379,0.0,0
ChIJg9nMZhI92jERS58JBkif8g8,CN->SG,Retail,2025-08,17.666666666666668,23.0,0.2513144282809061,4.25,4.29,0.040000000000000036,723,0.8342857142857143,1.0,0
ChIJgRt__K892jERLK-wMiITUc4,CN->SG,Retail,2025-08,31.0,26.333333333333332,-0.1576289442035832,4.16,4.06,-0.10000000000000053,897,0.4057142857142857,0.0,0
ChIJgUPIH4MR2jERde8yxvdgSks,CN->SG,Food,2025-08,9.333333333333334,6.333333333333333,-0.34294475112683065,4.61,4.59,-0.020000000000000462,427,0.2620689655172414,0.0,0
ChIJgUxbod4T2jER7OICXNgcMKU,CN->SG,Food,2025-08,23.333333333333332,21.333333333333332,-0.08576682175742523,4.83,4.81,-0.020000000000000462,860,0.5287356321839081,0.0,0
ChIJgWQB27M92jERb7jMXRnaWdE,CN->SG,Retail,2025-08,9.666666666666666,11.0,0.11778303565638337,4.24,4.17,-0.07000000000000028,407,0.7371428571428571,0.0,0
ChIJgX-VV-EV2jERqNsQc1Dp8H4,CN->SG,Retail,2025-08,5.666666666666667,9.666666666666666,0.4700036292457357,3.83,3.92,0.08999999999999986,349,0.9514285714285714,1.0,0
ChIJgZaMD7gX2jERLYP4mN8b0lY,CN->SG,Retail,2025-08,5.333333333333333,6.0,0.10008345855698253,3.84,3.8,-0.040000000000000036,256,0.72,0.0,0
ChIJgbsEHOsP2jERI7yaT9xZU_Y,CN->SG,Food,2025-08,14.333333333333334,8.666666666666666,-0.4613455665026214,3.56,3.58,0.020000000000000018,472,0.15402298850574714,0.0,0
ChIJgfFl2wsZ2jERpA7kKbAsJkM,CN->SG,Food,2025-08,13.333333333333334,16.333333333333332,0.1900436028878647,3.89,3.85,-0.040000000000000036,606,0.7977011494252874,0.0,0
ChIJgwJlSXMZ2jERGrsN1WJyQjs,CN->SG,Food,2025-08,34.666666666666664,27.666666666666668,-0.218481538208398,3.92,3.95,0.03000000000000025,1430,0.37471264367816093,0.0,0
ChIJgxdqAJAQ2jER-F11NQ5gnFg,CN->SG,Food,2025-08,34.666666666666664,38.0,0.08934510033585008,4.04,4.08,0.040000000000000036,1088,0.6942528735632184,0.0,0
ChIJgyzxhIwa2jER7b7r_1rt5s0,CN->SG,Retail,2025-08,13.333333333333334,8.0,-0.46536324968923326,4.31,4.26,-0.04999999999999982,548,0.14285714285714285,0.0,0
ChIJgzcWh1Y92jERSn3vPT2EZ9A,CN->SG,Food,2025-08,6.666666666666667,6.333333333333333,-0.04445176257083405,4.11,4.03,-0.08000000000000007,224,0.5563218390804597,0.0,0
ChIJh-6lUgMZ2jERViChF4Ja8-4,CN->SG,Food,2025-08,2.3333333333333335,3.3333333333333335,0.26236426446749106,4.9,4.9,0.0,77,0.8574712643678161,1.0,0
ChIJhXc73hAY2jER0F4zrjxDfvI,CN->SG,Hotel,2025-08,40.0,28.333333333333332,-0.3348475408942111,4.04,3.95,-0.08999999999999986,1009,0.28,0.0,0
ChIJhYB_Y5kP2jER2c0QSdbUyvA,CN->SG,Retail,2025-08,25.0,15.666666666666666,-0.44468582126144574,4.07,4.1,0.02999999999999936,792,0.16,0.0,0
ChIJhYVqYZYi2jER9ddB0NENqJs,CN->SG,Food,2025-08,317.3333333333333,193.66666666666666,-0.49181035765250325,4.21,4.18,-0.03000000000000025,7990,0.14022988505747128,0.0,0
ChIJhYW77TkY2jER2Uyw5zJgJHM,CN->SG,Hotel,2025-08,30.333333333333332,36.666666666666664,0.18409303644233654,3.89,3.87,-0.020000000000000018,1258,0.832,1.0,0
ChIJhYwcCp4Z2jERjvc_bd6Iy9g,CN->SG,Food,2025-08,29.333333333333332,36.666666666666664,0.21652831219549062,4.55,4.59,0.040000000000000036,1178,0.8183908045977012,1.0,0
ChIJhZRC3Y082jERG0KFHXoTMe8,CN->SG,Retail,2025-08,1.0,2.3333333333333335,0.5108256237659908,4.02,4.05,0.03000000000000025,50,0.9714285714285714,1.0,0
ChIJh_JccECt-jQRCwxCcLC9VD8,SG->JP,Hotel,2025-08,2.3333333333333335,1.0,-0.5108256237659908,4.95,4.96,0.009999999999999787,92,0.17307692307692307,0.0,0
ChIJha8gn6UZ2jERGvxowvZkPXs,CN->SG,Hotel,2025-08,22.0,20.333333333333332,-0.07522342123758774,4.11,4.04,-0.07000000000000028,908,0.568,0.0,0
ChIJhb56_XuOTTUR5QSMLIkzQxM,SG->JP,Hotel,2025-08,3.3333333333333335,2.0,-0.3677247801253174,4.21,4.21,0.0,137,0.2980769230769231,0.0,0
ChIJheAl4uUZTjUR4PHEuYFwrZk,SG->JP,Retail,2025-08,1.6666666666666667,0.6666666666666666,-0.4700036292457357,3.68,3.7,0.020000000000000018,105,0.15862068965517243,0.0,0
ChIJheQjQQoZ2jERykwfyfBI1QA,CN->SG,Hotel,2025-08,4.666666666666667,8.666666666666666,0.5340824859302578,3.84,3.84,0.0,242,0.936,1.0,0
ChIJhetLvt892jERcApqrWqLIdg,CN->SG,Retail,2025-08,4.0,2.6666666666666665,-0.3101549283038394,4.38,4.37,-0.009999999999999787,130,0.24571428571428572,0.0,0
ChIJhf74pKQi2jERCm22IG2N0JE,CN->SG,Food,2025-08,9.0,12.333333333333334,0.2876820724517808,4.21,4.15,-0.05999999999999961,365,0.867816091954023,1.0,0
