merchant_id,corridor,category,latitude,longitude,geo_precision,hotspot_min_dist_km,hotspot_proximity_score,hotspot_count_3km,nearest_hotspot,review_lang_share_source,n_reviews_sampled,name_script_source_share,exposure_score,exposure_components
ChIJJSw0vREY2jERpJYzQVeUcMo,CN->SG,Food,1.3217646,103.905563,crawler_exact,6.002,0.04975,0,Bugis Street,,0,0.0,0.4267881241565452,2
ChIJJUKV97gb2jERKbp1AJJ9f4w,CN->SG,Food,1.2778449,103.7964888,crawler_exact,4.031,0.13326,0,Sentosa / Resorts World,,0,0.0,0.516531713900135,2
ChIJJY6vwBsZ2jERCkA10qyoLB8,CN->SG,Food,1.2949685,103.858587,crawler_exact,0.694,0.70688,6,Bugis Street,,0,0.0,0.6602564102564102,2
ChIJJajGausb2jERWTnnTRxm1w8,CN->SG,Food,1.3168845,103.7573947,crawler_exact,8.38,0.015148,0,Orchard Road,,0,0.0,0.3606612685560054,2
ChIJJdZUkWsa2jERge1hfzMuvAY,CN->SG,Food,1.3120183,103.7944017,crawler_exact,4.234,0.120381,0,Orchard Road,,0,0.0,0.5050607287449393,2
ChIJJeb3WfMV2jERwC5HFdWSrI4,CN->SG,Food,1.4288276,103.8361132,crawler_exact,13.8,0.001008,0,Orchard Road,,0,0.0,0.28846153846153844,2
ChIJJxuJ8Z4Z2jER4erCmq37t1A,CN->SG,Food,1.2910376,103.8405841,crawler_exact,0.659,0.719383,7,Clarke Quay,,0,0.0,0.6636302294197032,2
ChIJJyodxP0b2jERvwv6K_-NPY8,CN->SG,Food,1.2579753,103.8166317,crawler_exact,0.911,0.634043,1,Sentosa / Resorts World,,0,0.0,0.6366396761133604,2
ChIJKVSNn4sR2jERjznHMmMyMAQ,CN->SG,Food,1.3303721,103.7442673,crawler_exact,10.138,0.00629,0,Orchard Road,,0,0.0,0.34210526315789475,2
ChIJKaWLnqIi2jER8MCzTNDC7qg,CN->SG,Food,1.3075506,103.9242958,crawler_exact,7.338,0.025496,0,Gardens by the Bay,,0,0.0,0.39372469635627527,2
ChIJKcHQTXcT2jER5apKhqFZd8M,CN->SG,Food,1.4027461,103.8181274,crawler_exact,10.997,0.004094,0,Orchard Road,,0,0.0,0.3242240215924427,2
ChIJKf8-B1IZ2jERKoqDakRkZy0,CN->SG,Food,1.2911018,103.8402617,crawler_exact,0.695,0.706477,7,Clarke Quay,,0,0.0,0.6595816464237516,2
ChIJKw9mi8YZ2jERk7DUCxp57LY,CN->SG,Food,1.2837742,103.8438827,crawler_exact,0.273,0.872552,7,Chinatown / Niu Che Shui,,0,0.2,0.9784075573549258,2
ChIJKzu_XBgY2jERkZA-RarKtt8,CN->SG,Food,1.3187036,103.8930873,crawler_exact,4.598,0.100357,0,Bugis Street,,0,0.0,0.49190283400809715,2
ChIJL3YtUCI92jERwCp52oQhVSo,CN->SG,Food,1.3423802,103.953164,crawler_exact,4.504,0.105178,0,Jewel Changi,,0,0.0,0.49628879892037786,2
ChIJL7m1cy8Z2jERHtaorNYRzuQ,CN->SG,Food,1.3018398,103.8593332,crawler_exact,0.406,0.816363,6,Bugis Street,,0,0.0,0.7041160593792173,2
ChIJLQ-16_4Z2jERFj2nuT9QXas,CN->SG,Food,1.3137378,103.8861926,crawler_exact,3.671,0.159555,0,Bugis Street,,0,0.0,0.5293522267206479,2
ChIJLZ9DYnIZ2jERQ51Am7WzJLM,CN->SG,Food,1.304606,103.8089925,crawler_exact,2.536,0.281462,1,Orchard Road,,0,0.0,0.5860323886639676,2
ChIJLfD_pN8j2jERCH3WFHh6RN8,CN->SG,Food,1.3122359,103.922917,crawler_exact,7.422,0.024453,0,Gardens by the Bay,,0,0.0,0.3923751686909582,2
ChIJLyDlx6092jER1ovQGM8BqvA,CN->SG,Food,1.3330865,103.9659768,crawler_exact,3.99,0.136025,0,Jewel Changi,,0,0.0,0.5205802968960864,2
ChIJM-eKedc82jERGtX0Qt-ekFc,CN->SG,Food,1.33488,103.9640401,crawler_exact,3.992,0.135865,0,Jewel Changi,,0,0.0,0.5199055330634278,2
ChIJM5XhS5IP2jEROHYnmj2eHMA,CN->SG,Food,1.3413854,103.6914284,crawler_exact,16.126,0.000315,0,Orchard Road,,0,0.24,0.5290148448043185,2
ChIJM9NDV9gT2jERDIaoRwP9YIw,CN->SG,Food,1.4038005,103.7884284,crawler_exact,12.018,0.002457,0,Orchard Road,,0,0.0,0.3066801619433198,2
ChIJMX4yLYYX2jERsEEiF3cmpP4,CN->SG,Food,1.3504231,103.8905436,crawler_exact,6.747,0.034267,0,Bugis Street,,0,0.0,0.4105937921727395,2
ChIJMXrGuSo92jERowTcAJXvTlo,CN->SG,Food,1.3598399,103.9899885,crawler_exact,0.052,0.974346,1,Jewel Changi,,0,0.0,0.7351551956815114,2
ChIJMZS0f_kZ2jERS9Z6l2Jnw9g,CN->SG,Food,1.319502,103.8275459,crawler_exact,1.702,0.427027,1,Orchard Road,,0,0.0,0.608974358974359,2
ChIJMbxelGgV2jERft64o8N23NQ,CN->SG,Food,1.4347877,103.8382376,crawler_exact,14.472,0.00072,0,Orchard Road,,0,0.08333333333333333,0.524966261808367,2
ChIJMdepCAEEBBARWeEP9knjBok,CN->SG,Food,1.2930748,103.8510451,crawler_exact,0.57,0.751974,7,Clarke Quay,,0,0.0,0.6744264507422402,2
ChIJMduSTzgQ2jEROj60t5-zEL8,CN->SG,Food,1.3525875,103.7494101,crawler_exact,10.589,0.00502,0,Orchard Road,,0,0.0,0.3350202429149798,2
ChIJMfzHEP8Z2jER47wjTEBYUl8,CN->SG,Food,1.34748,103.6797845,crawler_exact,17.553,0.000154,0,Orchard Road,,0,0.0,0.25,2
ChIJN45D0_8W2jERw1-vlOEIacg,CN->SG,Food,1.3642091,103.8651725,crawler_exact,7.148,0.028047,0,Bugis Street,,0,0.0,0.4018218623481781,2
ChIJN4xfgXIY2jERK64qoJawCrY,CN->SG,Food,1.3044678,103.9037716,crawler_exact,5.139,0.076576,0,Gardens by the Bay,,0,0.0,0.45985155195681515,2
ChIJN550KU4V2jERoFZ6JduAo4w,CN->SG,Food,1.4096081,103.8581298,crawler_exact,12.016,0.002459,0,Orchard Road,,0,0.0,0.3073549257759784,2
ChIJNW68tAwY2jERLZZoVN5w44M,CN->SG,Food,1.307461,103.907404,crawler_exact,5.655,0.059154,0,Gardens by the Bay,,0,0.0,0.4369095816464238,2
ChIJO4L-b8EF2jERfcF00jX9Ae8,CN->SG,Food,1.3271539,103.678449,crawler_exact,17.228,0.000182,0,Orchard Road,,0,0.0,0.25573549257759787,2
ChIJO6-QXP0V2jERgS2qIeMexJI,CN->SG,Food,1.3221739,103.7695664,crawler_exact,7.183,0.027558,0,Orchard Road,,0,0.0,0.3984480431848853,2
ChIJO74wMH0T2jERLSsU6GCXz5M,CN->SG,Food,1.4484036,103.8198718,crawler_exact,16.023,0.000332,0,Orchard Road,,0,0.0,0.2709176788124157,2
ChIJO9op3n8Z2jERkJtP5VHiksg,CN->SG,Food,1.3029904,103.8362536,crawler_exact,0.534,0.765513,5,Orchard Road,,0,0.0,0.677800269905533,2
ChIJO_0iuLQI2jERkcDiNJD7aIA,CN->SG,Food,1.3422185,103.6352544,crawler_exact,22.242,1.5e-05,0,Orchard Road,,0,0.0,0.2432523616734143,2
ChIJOeo7rRYP2jERfaGpD0hs2vE,CN->SG,Food,1.34729,103.6807359,crawler_exact,17.445,0.000163,0,Orchard Road,,0,0.0,0.2526990553306343,2
ChIJOzIVm4AF2jERKcrCdeHuGAM,CN->SG,Food,1.3272086,103.6787828,crawler_exact,17.192,0.000185,0,Orchard Road,,0,0.0,0.25877192982456143,2
ChIJP2ybo_AX2jERoJ0YHyCCu4E,CN->SG,Food,1.336796,103.7791565,crawler_exact,6.849,0.032569,0,Orchard Road,,0,0.0,0.40654520917678816,2
ChIJPTigtosZ2jEROGhm4E1Gbm8,CN->SG,Food,1.3046549,103.8249313,crawler_exact,0.764,0.682584,2,Orchard Road,,0,0.0,0.6521592442645074,2
ChIJPW1NqYYa2jER5HY0GwG7WsM,CN->SG,Food,1.3218188,103.77005,crawler_exact,7.121,0.028431,0,Orchard Road,,0,0.0,0.4024966261808367,2
ChIJQ7ONulgZ2jER7Z-aF-EJ5K0,CN->SG,Food,1.2894144,103.8365075,crawler_exact,1.12,0.57121,6,Clarke Quay,,0,0.0,0.6224696356275303,2
ChIJQ7ONulgZ2jERMHtVg8e4VHg,CN->SG,Food,1.2634018,103.8220077,crawler_exact,1.064,0.587355,1,Sentosa / Resorts World,,0,0.0,0.6258434547908232,2
ChIJQ8OtUEwZ2jERiMkcBqLnjyQ,CN->SG,Food,1.3017018,103.8594839,crawler_exact,0.417,0.811874,6,Bugis Street,,0,0.0,0.7000674763832659,2
ChIJQQwlkXwZ2jERhgDDkxHH1Vc,CN->SG,Food,1.2811564,103.8264693,crawler_exact,2.038,0.360932,3,Chinatown / Niu Che Shui,,0,0.0,0.6008771929824561,2
ChIJQYPmbysY2jERWY6H8h83tn4,CN->SG,Food,1.3223465,103.8701396,crawler_exact,2.89,0.235728,1,Bugis Street,,0,0.0,0.5610661268556005,2
ChIJQe8Ik4wZ2jER9k1PRfGqLy0,CN->SG,Food,1.3059609,103.8285176,crawler_exact,0.387,0.824048,2,Orchard Road,,0,0.0,0.7088394062078273,2
ChIJR19GINoP2jERIVvcAXcatpg,CN->SG,Food,1.3542716,103.7227622,crawler_exact,13.311,0.001287,0,Orchard Road,,0,0.0,0.29318488529014847,2
ChIJR7kZRvUP2jER5WSA9lbb-oM,CN->SG,Food,1.3296779,103.6812636,crawler_exact,16.962,0.000207,0,Orchard Road,,0,0.0,0.2614709851551957,2
ChIJR8qLTngb2jERncHT3pQir5o,CN->SG,Food,1.2528382,103.8207408,crawler_exact,0.364,0.833686,1,Sentosa / Resorts World,,0,0.0,0.715587044534413,2
ChIJRR8bWM8Z2jER8ml0qU8UFeE,CN->SG,Food,1.3130167,103.8565232,crawler_exact,1.382,0.500971,4,Bugis Street,,0,0.0,0.6103238866396761,2
ChIJS2s-NswX2jERl8PJLvyATg8,CN->SG,Food,1.3964769,103.875425,crawler_exact,10.88,0.00434,0,Bugis Street,,0,0.0,0.32894736842105265,2
ChIJSSqJZm0Z2jERuHaJHZH3bnE,CN->SG,Food,1.2803004,103.8417202,crawler_exact,0.367,0.832169,7,Chinatown / Niu Che Shui,,0,0.0,0.7135627530364372,2
ChIJSYGeCXIY2jERMf3CjkFvA8E,CN->SG,Food,1.3037877,103.9029558,crawler_exact,5.023,0.081157,0,Gardens by the Bay,,0,0.0,0.4672739541160594,2
ChIJT0qQtv0b2jER-bVlf4iazQ4,CN->SG,Food,1.2579102,103.8174067,crawler_exact,0.833,0.659291,1,Sentosa / Resorts World,,0,0.0,0.6454116059379218,2
ChIJT8faQP4T2jERYXWhxMWmWzw,CN->SG,Food,1.4028831,103.8175781,crawler_exact,11.02,0.004045,0,Orchard Road,,0,0.17391304347826086,0.5742240215924427,2
ChIJTT5t4Ek92jERFUegYdjoYU8,CN->SG,Food,1.3316142,103.9373255,crawler_exact,6.618,0.036548,0,Jewel Changi,,0,0.0,0.4132928475033738,2
ChIJTbSyA8si2jERsZF1qd_ucZQ,CN->SG,Food,1.3236717,103.9408779,crawler_exact,6.763,0.033991,0,Jewel Changi,,0,0.0,0.4092442645074224,2
ChIJTcC3mA8a2jER8_61xS6bFN0,CN->SG,Food,1.319337,103.8087819,crawler_exact,3.027,0.220179,0,Orchard Road,,0,0.0,0.5563427800269906,2
ChIJTy0ppOgZ2jERe6fBEYFCvVY,CN->SG,Food,1.2776438,103.842759,crawler_exact,0.485,0.784617,6,Chinatown / Niu Che Shui,,0,0.0,0.6879217273954117,2
ChIJTyu1bwwZ2jERFtScJqploZY,CN->SG,Food,1.2837387,103.8486326,crawler_exact,0.493,0.781355,7,Chinatown / Niu Che Shui,,0,0.0,0.6845479082321188,2
ChIJU8Tj1WEQ2jEROPbVZAW14uE,CN->SG,Food,1.3433641,103.7751119,crawler_exact,7.622,0.022122,0,Orchard Road,,0,0.0,0.3775303643724697,2
ChIJUUJFJ4oX2jER-SsjZUKoUBI,CN->SG,Food,1.3245016,103.8879239,crawler_exact,4.443,0.108467,0,Bugis Street,,0,0.0,0.5003373819163293,2
ChIJUXAAUEUa2jERTkJUfdD1DXM,CN->SG,Food,1.2995285,103.7882033,crawler_exact,4.882,0.087082,0,Orchard Road,,0,0.0,0.47874493927125505,2
ChIJUZQWQPEZ2jERTACV9N1eJe4,CN->SG,Food,1.3136013,103.82868,crawler_exact,1.038,0.595025,1,Orchard Road,,0,0.0,0.6271929824561404,2
ChIJU_2KeToY2jER47l6QQxmtoM,CN->SG,Food,1.3140743,103.8799016,crawler_exact,3.06,0.21653,0,Bugis Street,,0,0.25925925925925924,0.8137651821862348,2
ChIJUcImHLgZ2jER4dEtGLOhpZY,CN->SG,Food,1.3069444,103.8561111,crawler_exact,0.706,0.702628,6,Bugis Street,,0,0.0,0.6582321187584346,2
ChIJUde_2ogZ2jER9qs3jw1xMgA,CN->SG,Food,1.3010307,103.859402,crawler_exact,0.392,0.821914,6,Bugis Street,,0,0.0,0.7068151147098516,2
ChIJV-4CoowZ2jERqZOWhKmnN4g,CN->SG,Food,1.3066408,103.827488,crawler_exact,0.521,0.770581,2,Orchard Road,,0,0.0,0.6804993252361673,2
ChIJV-B_5JAR2jERhshN1jt1f28,CN->SG,Food,1.387699,103.8692972,crawler_exact,9.799,0.007451,0,Bugis Street,,0,0.0,0.3491902834008097,2
ChIJV-z_710Z2jERKp2acbLHCwY,CN->SG,Food,1.3424106,103.7764256,crawler_exact,7.442,0.02421,0,Orchard Road,,0,0.0,0.3917004048582996,2
ChIJV0YWiNEZ2jERJCb2BdUtFww,CN->SG,Food,1.3186613,103.8622377,crawler_exact,2.128,0.345017,1,Bugis Street,,0,0.0,0.5981781376518218,2
ChIJV0ib2HIZ2jER_Zg0TzVzKeU,CN->SG,Food,1.2832653,103.8442614,crawler_exact,0.205,0.902478,7,Chinatown / Niu Che Shui,,0,0.0,0.7290823211875843,2
ChIJV15mQ6Ub2jERvlB6iB9FrN8,CN->SG,Food,1.3023263,103.7642234,crawler_exact,7.517,0.023315,0,Orchard Road,,0,0.0,0.3869770580296896,2
ChIJV1jY_msZ2jER2Nm55hFNYxo,CN->SG,Food,1.2774027,103.8464312,crawler_exact,0.49,0.782563,6,Chinatown / Niu Che Shui,,0,0.0,0.687246963562753,2
ChIJV34W7ecZ2jER_khbLcR0NSQ,CN->SG,Food,1.3183031,103.8437226,crawler_exact,2.003,0.36737,2,Orchard Road,,0,0.0,0.6035762483130904,2
ChIJV4DVMtg82jERbKVt1VxBZfA,CN->SG,Food,1.3356389,103.9636821,crawler_exact,3.962,0.137916,0,Jewel Changi,,0,0.0,0.5219298245614035,2
ChIJV5HqbUw92jERnQ7X4hYoVQU,CN->SG,Food,1.3298436,103.9309225,crawler_exact,7.339,0.025484,0,Jewel Changi,,0,0.0,0.39304993252361675,2
ChIJVUFS5CIa2jERGicUsfSt_2w,CN->SG,Food,1.3059056,103.8119806,crawler_exact,2.207,0.331762,1,Orchard Road,,0,0.0,0.5961538461538461,2
ChIJV_3I1r4b2jERXm75U0No9uo,CN->SG,Food,1.2749216,103.795184,crawler_exact,3.941,0.139383,0,Sentosa / Resorts World,,0,0.0,0.5246288798920378,2
ChIJVcTbzycP2jERsdR9HVEL2fY,CN->SG,Food,1.3321091,103.7229569,crawler_exact,12.475,0.001955,0,Orchard Road,,0,0.0,0.2992577597840756,2
ChIJVzhOFlEQ2jER3n2PjmRDbbk,CN->SG,Food,1.3581088,103.767846,crawler_exact,9.256,0.009772,0,Orchard Road,,0,0.0,0.3559379217273954,2
ChIJW34KHmIQ2jERkEZOiUOx5Ik,CN->SG,Food,1.3409066,103.774347,crawler_exact,7.544,0.023007,0,Orchard Road,,0,0.0,0.3842780026990553,2
ChIJW5UmLTY92jERHKQ3LeLjDEs,CN->SG,Food,1.3329829,103.9381512,crawler_exact,6.465,0.03945,0,Jewel Changi,,0,0.0,0.4159919028340081,2
ChIJWWpwVksH2jERIN9b4s7D0Ok,CN->SG,Food,1.3078432,103.6315106,crawler_exact,22.199,1.5e-05,0,Sentosa / Resorts World,,0,0.0,0.2432523616734143,2
ChIJWX6hZwAT2jERCJjVk3CHRmU,CN->SG,Food,1.4088282,103.7810406,crawler_exact,12.87,0.001604,0,Orchard Road,,0,0.0,0.2958839406207827,2
ChIJWXkyfhER2jERe2ctFxHPaNs,CN->SG,Food,1.3337765,103.7436699,crawler_exact,10.313,0.005761,0,Orchard Road,,0,0.0,0.3410931174089069,2
ChIJX-0vaTI92jER3JkUjV2Vh9s,CN->SG,Food,1.3526173,103.9440952,crawler_exact,5.126,0.077055,0,Jewel Changi,,0,0.0,0.4618758434547908,2
ChIJX9Q-djwY2jER3SjFTMOouOg,CN->SG,Food,1.3137131,103.8845443,crawler_exact,3.502,0.173579,0,Bugis Street,,0,0.0,0.5327260458839407,2
ChIJXTBJS0w92jERexiwvZ_ZAEQ,CN->SG,Food,1.3520939,103.9435653,crawler_exact,5.194,0.074487,0,Jewel Changi,,0,0.0,0.4524291497975709,2
ChIJXY4jC5ka2jER7-pcR1iUa70,CN->SG,Food,1.3204035,103.7564168,crawler_exact,8.558,0.013858,0,Orchard Road,,0,0.0,0.35796221322537114,2
ChIJXYrfjHkZ2jER2CDZHUnyXxs,CN->SG,Food,1.3189548,103.8944549,crawler_exact,4.747,0.093148,0,Bugis Street,,0,0.0,0.48549257759784076,2
ChIJXdHIvxEY2jERJNkYJvH_4J8,CN->SG,Food,1.312223,103.9002546,crawler_exact,5.097,0.078187,0,Bugis Street,,0,0.0,0.4659244264507423,2
ChIJXf9cwQUY2jER1VRPF86GDfw,CN->SG,Food,1.3182423,103.9074661,crawler_exact,6.059,0.048345,0,Bugis Street,,0,0.0,0.42611336032388664,2
ChIJXwluwgoP2jERulXZRFj8fYY,CN->SG,Food,1.3471227,103.6811829,crawler_exact,17.392,0.000167,0,Orchard Road,,0,0.0,0.2540485829959514,2
ChIJYTcgERU92jERsQYotcxqEyo,CN->SG,Food,1.3389491,103.9412884,crawler_exact,5.863,0.053319,0,Jewel Changi,,0,0.0,0.43083670715249667,2
ChIJZ27Ex-cZ2jERvJAsBMsgDak,CN->SG,Food,1.3180982,103.8426847,crawler_exact,1.911,0.384683,2,Orchard Road,,0,0.0,0.6056005398110662,2
ChIJZ5EV6CwY2jERVDWnLvbwFQA,CN->SG,Food,1.3207925,103.8703127,crawler_exact,2.758,0.251787,1,Bugis Street,,0,0.0,0.5684885290148448,2
ChIJZdFGZxgY2jERUcLn_QF2BV4,CN->SG,Food,1.3194919,103.8927503,crawler_exact,4.604,0.100073,0,Bugis Street,,0,0.0,0.4908906882591093,2
ChIJZfN4HSMa2jEROlvzGFzspWk,CN->SG,Food,1.3058011,103.811817,crawler_exact,2.224,0.328864,1,Orchard Road,,0,0.0,0.594804318488529,2
ChIJZzTg5yIa2jERNtVXMcuCOFU,CN->SG,Food,1.3061228,103.8117619,crawler_exact,2.232,0.32752,1,Orchard Road,,0,0.0,0.5941295546558705,2
ChIJ_0xLmyAQ2jERFnv2OAux8mQ,CN->SG,Food,1.3489432,103.729595,crawler_exact,12.377,0.002053,0,Orchard Road,,0,0.0,0.3006072874493927,2
ChIJ_2LlXg0Y2jERFJRp4jdBFTA,CN->SG,Food,1.3084176,103.9028881,crawler_exact,5.288,0.071061,0,Gardens by the Bay,,0,0.0,0.449055330634278,2
ChIJ_W2jIrEZ2jERpx5zNEeliOg,CN->SG,Food,1.3018761,103.8599942,crawler_exact,0.477,0.78791,6,Bugis Street,,0,0.0,0.6885964912280702,2
ChIJ__N6CugZ2jERpeCXKPjrHZo,CN->SG,Food,1.3172392,103.8434017,crawler_exact,1.891,0.388451,3,Orchard Road,,0,0.0,0.6062753036437247,2
ChIJ_____1YW2jERK63bsKwVVXo,CN->SG,Food,1.3530738,103.8906133,crawler_exact,6.995,0.030266,0,Bugis Street,,0,0.0,0.405195681511471,2
ChIJ_____zoY2jERaXrZkh3ZXuA,CN->SG,Food,1.3147789,103.8821586,crawler_exact,3.318,0.190364,0,Bugis Street,,0,0.0,0.5421727395411606,2
ChIJ_a1Lj4gb2jERqZrB0KKNDwU,CN->SG,Food,1.3029342,103.8098103,crawler_exact,2.453,0.293273,1,Orchard Road,,0,0.0,0.5887314439946019,2
ChIJ_bws6xEa2jERYE2B5blZocI,CN->SG,Food,1.3187577,103.8079784,crawler_exact,3.069,0.215516,0,Orchard Road,,0,0.0,0.5529689608636977,2
ChIJaXz5QqgZ2jERrq2spRELQ4c,CN->SG,Food,1.305035,103.823845,crawler_exact,0.885,0.64252,2,Orchard Road,,0,0.0,0.6390013495276653,2
ChIJadtiSWsY2jERrQniipDfcQA,CN->SG,Food,1.3071459,103.8956539,crawler_exact,4.479,0.106521,0,Bugis Street,,0,0.0,0.49898785425101216,2
ChIJaf1jCYoZ2jEREWP4zlROmdc,CN->SG,Food,1.3039288,103.8319512,crawler_exact,0.098,0.952029,4,Orchard Road,,0,0.0,0.7331309041835358,2
ChIJayQQ_q8R2jERLJbAEjVYqk0,CN->SG,Food,1.3454479,103.7307035,crawler_exact,12.113,0.002342,0,Orchard Road,,0,0.0,0.30465587044534415,2
ChIJayxA_-0a2jER8qiMOk6X4tY,CN->SG,Food,1.303813,103.7636313,crawler_exact,7.579,0.022609,0,Orchard Road,,0,0.10714285714285714,0.6241565452091768,2
ChIJb0fNgooa2jERRt4iEA6zg-4,CN->SG,Food,1.310065,103.7744328,crawler_exact,6.404,0.040679,0,Orchard Road,,0,0.0,0.41734143049932526,2
ChIJb4Q5VaAP2jERoPmeu9wPMb4,CN->SG,Food,1.3483645,103.685482,crawler_exact,16.971,0.000206,0,Orchard Road,,0,0.0,0.2607962213225371,2
ChIJb74dxZMX2jERRawUlFtLIsQ,CN->SG,Food,1.3387277,103.8862781,crawler_exact,5.42,0.066531,0,Bugis Street,,0,0.0,0.44298245614035087,2
ChIJb78bvik92jERzI0aJUQXHFg,CN->SG,Food,1.3334948,103.9586333,crawler_exact,4.539,0.103367,0,Jewel Changi,,0,0.21428571428571427,0.7526990553306343,2
ChIJbVBWhGk92jERN4-tigtHkjg,CN->SG,Food,1.3467773,103.9287993,crawler_exact,6.919,0.031441,0,Jewel Changi,,0,0.0,0.4058704453441295,2
ChIJbXfs1r4b2jERe6bLvwyx4Jo,CN->SG,Food,1.2749208,103.7952641,crawler_exact,3.934,0.139888,0,Sentosa / Resorts World,,0,0.0,0.5253036437246963,2
ChIJbZenkHYU2jERhSvELnsoFhI,CN->SG,Food,1.4257482,103.8256612,crawler_exact,13.466,0.001191,0,Orchard Road,,0,0.0,0.2925101214574899,2
ChIJbfDuOGwZ2jER0mtQ4rwdx7Q,CN->SG,Food,1.322078,103.7695238,crawler_exact,7.185,0.027535,0,Orchard Road,,0,0.0,0.3977732793522267,2
ChIJbwht1dk82jERGOoy1353_1E,CN->SG,Food,1.3080522,103.8540284,crawler_exact,0.854,0.652343,5,Bugis Street,,0,0.0,0.643387314439946,2
ChIJc1vpYBEY2jERTT_DlyCDrbg,CN->SG,Food,1.3225968,103.8765689,crawler_exact,3.356,0.186758,0,Bugis Street,,0,0.0,0.5394736842105263,2
ChIJc6s2rage2jERzvX_e5IB_6k,CN->SG,Food,1.243299,103.828128,crawler_exact,1.283,0.526373,1,Sentosa / Resorts World,,0,0.0,0.6163967611336032,2
ChIJc7Z7FtMb2jERueHO91Na1oI,CN->SG,Food,1.2879413,103.8143642,crawler_exact,2.696,0.259695,1,Orchard Road,,0,0.0,0.5752361673414306,2
ChIJcwkC8Co92jERxiPJ0rflF9c,CN->SG,Food,1.3821322,103.9478907,crawler_exact,5.244,0.072658,0,Jewel Changi,,0,0.0,0.4517543859649123,2
ChIJcwwkpSg92jEReBZfkbuYcSQ,CN->SG,Food,1.3523349,103.9437508,crawler_exact,5.169,0.075419,0,Jewel Changi,,0,0.08771929824561403,0.6983805668016194,2
ChIJcyu5cP4j2jERbTd6frhD34Y,CN->SG,Food,1.3120273,103.9244088,crawler_exact,7.559,0.02283,0,Gardens by the Bay,,0,0.0,0.381578947368421,2
ChIJczgzmjQZ2jERMtYxw3Z7OrQ,CN->SG,Food,1.3020104,103.834647,crawler_exact,0.443,0.801255,5,Orchard Road,,0,0.0,0.6953441295546559,2
ChIJd0jKulUF2jERzRvrkyRc5ao,CN->SG,Food,1.3165221,103.7576526,crawler_exact,8.345,0.015413,0,Orchard Road,,0,0.0,0.36133603238866396,2
ChIJd8vAz3A92jERlZeAeNiNjLk,CN->SG,Food,1.3603912,103.989642,crawler_exact,0.033,0.983776,1,Jewel Changi,,0,0.05454545454545454,0.9757085020242915,2
ChIJddKNzn4W2jERVGrDRcd5OxY,CN->SG,Food,1.3982126,103.8732428,crawler_exact,11.024,0.004038,0,Bugis Street,,0,0.0,0.32219973009446695,2
ChIJdzt92QsY2jERbh4sdYZ4Foo,CN->SG,Food,1.3118917,103.9105583,crawler_exact,6.205,0.044947,0,Bugis Street,,0,0.0,0.4200404858299595,2
ChIJe4R8RAoZ2jERGK0W6aIiKU4,CN->SG,Food,1.2635017,103.8227849,crawler_exact,1.063,0.587854,1,Sentosa / Resorts World,,0,0.0,0.6265182186234818,2
ChIJe_Oom44X2jERXUOvGj0BpP4,CN->SG,Food,1.3324127,103.8846859,crawler_exact,4.77,0.092087,0,Bugis Street,,0,0.0,0.48346828609986503,2
ChIJebuu92kT2jERtBQ6OGhKwH8,CN->SG,Food,1.4065452,103.7826085,crawler_exact,12.566,0.001868,0,Orchard Road,,0,0.0,0.29790823211875844,2
ChIJeeZvMiQZ2jERIigdrN9mSAA,CN->SG,Food,1.3116991,103.8760812,crawler_exact,2.561,0.277964,1,Bugis Street,,0,0.16129032258064516,0.8346828609986505,2
ChIJf1ojlwMZ2jERv8LCqVDIPGs,CN->SG,Food,1.312759,103.8811706,crawler_exact,3.118,0.210383,0,Bugis Street,,0,0.0,0.5482456140350878,2
ChIJf3_kfrAX2jERPyxegJC3-Cw,CN->SG,Food,1.3629707,103.895343,crawler_exact,8.205,0.01653,0,Bugis Street,,0,0.1111111111111111,0.6072874493927125,2
ChIJf7JfE68b2jERfkjctooUmCA,CN->SG,Food,1.2528069,103.8203696,crawler_exact,0.404,0.817189,1,Sentosa / Resorts World,,0,0.0,0.7047908232118758,2
ChIJfRsaqLYe2jERoKBUK2tvw8Q,CN->SG,Food,1.2458306,103.8398907,crawler_exact,2.006,0.366737,1,Sentosa / Resorts World,,0,0.0,0.6029014844804319,2
ChIJfXL2ZqQ92jERMW-BJZM1HH4,CN->SG,Food,1.3606335,103.9896991,crawler_exact,0.06,0.970282,1,Jewel Changi,,0,0.0,0.7344804318488529,2
ChIJfadGmY4X2jERn7fOuwqPpdE,CN->SG,Food,1.3324733,103.8848471,crawler_exact,4.787,0.091306,0,Bugis Street,,0,0.0,0.4821187584345479,2
ChIJg8dwrRIZ2jERmQfJ-q43cgA,CN->SG,Food,1.27929,103.8449588,crawler_exact,0.246,0.884098,6,Chinatown / Niu Che Shui,,0,0.0,0.7243589743589743,2
ChIJgUPIH4MR2jERde8yxvdgSks,CN->SG,Food,1.3315214,103.8075058,crawler_exact,4.015,0.134307,0,Orchard Road,,0,0.0,0.5185560053981106,2
ChIJgUxbod4T2jER7OICXNgcMKU,CN->SG,Food,1.4044484,103.780802,crawler_exact,12.446,0.001983,0,Orchard Road,,0,0.0,0.29993252361673417,2
ChIJgbsEHOsP2jERI7yaT9xZU_Y,CN->SG,Food,1.3352421,103.695759,crawler_exact,15.497,0.000431,0,Orchard Road,,0,0.0,0.27294197031039136,2
